timestamp;source;destination;port_source;port_destination;details;protocole;flags;length
11:42:29.701919;mauves.univ-st-etienne.fr.https;BP-Linux8.40684;;;Flags [.], seq 216606:218054, ack 1331, win 253, options [nop,nop,TS val 172356766 ecr 102923495], length 1448;Unknown;.;1448
11:42:29.701920;BP-Linux8.40684;mauves.univ-st-etienne.fr.https;;;Flags [.], ack 199846, win 367, options [nop,nop,TS val 102923496 ecr 172356766,nop,nop,sack 2 {214326:218054}{202742:204190}], length 0;Unknown;.;0
11:42:29.701927;mauves.univ-st-etienne.fr.https;BP-Linux8.40684;;;Flags [.], seq 218054:219502, ack 1331, win 253, options [nop,nop,TS val 172356766 ecr 102923495], length 1448;Unknown;.;1448
11:42:29.701929;BP-Linux8.40684;mauves.univ-st-etienne.fr.https;;;Flags [.], ack 199846, win 367, options [nop,nop,TS val 102923496 ecr 172356766,nop,nop,sack 2 {214326:219502}{202742:204190}], length 0;Unknown;.;0
11:42:29.701932;mauves.univ-st-etienne.fr.https;BP-Linux8.40684;;;Flags [.], seq 219502:220118, ack 1331, win 253, options [nop,nop,TS val 172356766 ecr 102923495], length 616;Unknown;.;616
11:42:29.701934;BP-Linux8.40684;mauves.univ-st-etienne.fr.https;;;Flags [.], ack 199846, win 367, options [nop,nop,TS val 102923496 ecr 172356766,nop,nop,sack 2 {214326:220118}{202742:204190}], length 0;Unknown;.;0
11:42:29.701939;mauves.univ-st-etienne.fr.https;BP-Linux8.40684;;;Flags [.], seq 220118:221566, ack 1331, win 253, options [nop,nop,TS val 172356766 ecr 102923495], length 1448;Unknown;.;1448
11:42:29.701940;BP-Linux8.40684;mauves.univ-st-etienne.fr.https;;;Flags [.], ack 199846, win 367, options [nop,nop,TS val 102923496 ecr 172356766,nop,nop,sack 2 {214326:221566}{202742:204190}], length 0;Unknown;.;0
11:42:29.701944;mauves.univ-st-etienne.fr.https;BP-Linux8.40684;;;Flags [.], seq 221566:223014, ack 1331, win 253, options [nop,nop,TS val 172356766 ecr 102923495], length 1448;Unknown;.;1448
11:42:29.701945;BP-Linux8.40684;mauves.univ-st-etienne.fr.https;;;Flags [.], ack 199846, win 367, options [nop,nop,TS val 102923496 ecr 172356766,nop,nop,sack 2 {214326:223014}{202742:204190}], length 0;Unknown;.;0
11:42:29.701949;mauves.univ-st-etienne.fr.https;BP-Linux8.40684;;;Flags [.], seq 223014:224462, ack 1331, win 253, options [nop,nop,TS val 172356766 ecr 102923495], length 1448;Unknown;.;1448
11:42:29.701951;BP-Linux8.40684;mauves.univ-st-etienne.fr.https;;;Flags [.], ack 199846, win 367, options [nop,nop,TS val 102923496 ecr 172356766,nop,nop,sack 2 {214326:224462}{202742:204190}], length 0;Unknown;.;0
11:42:29.701954;mauves.univ-st-etienne.fr.https;BP-Linux8.40684;;;Flags [.], seq 224462:225910, ack 1331, win 253, options [nop,nop,TS val 172356766 ecr 102923495], length 1448;Unknown;.;1448
11:42:29.701956;BP-Linux8.40684;mauves.univ-st-etienne.fr.https;;;Flags [.], ack 199846, win 367, options [nop,nop,TS val 102923496 ecr 172356766,nop,nop,sack 2 {214326:225910}{202742:204190}], length 0;Unknown;.;0
11:42:29.701964;mauves.univ-st-etienne.fr.https;BP-Linux8.40684;;;Flags [.], seq 225910:227358, ack 1331, win 253, options [nop,nop,TS val 172356766 ecr 102923495], length 1448;Unknown;.;1448
11:42:29.701965;BP-Linux8.40684;mauves.univ-st-etienne.fr.https;;;Flags [.], ack 199846, win 367, options [nop,nop,TS val 102923496 ecr 172356766,nop,nop,sack 2 {214326:227358}{202742:204190}], length 0;Unknown;.;0
11:42:29.701969;mauves.univ-st-etienne.fr.https;BP-Linux8.40684;;;Flags [.], seq 227358:228806, ack 1331, win 253, options [nop,nop,TS val 172356766 ecr 102923495], length 1448;Unknown;.;1448
11:42:29.701971;BP-Linux8.40684;mauves.univ-st-etienne.fr.https;;;Flags [.], ack 199846, win 367, options [nop,nop,TS val 102923496 ecr 172356766,nop,nop,sack 2 {214326:228806}{202742:204190}], length 0;Unknown;.;0
11:42:29.701978;mauves.univ-st-etienne.fr.https;BP-Linux8.40684;;;Flags [.], seq 228806:230254, ack 1331, win 253, options [nop,nop,TS val 172356766 ecr 102923495], length 1448;Unknown;.;1448
11:42:29.701980;BP-Linux8.40684;mauves.univ-st-etienne.fr.https;;;Flags [.], ack 199846, win 367, options [nop,nop,TS val 102923496 ecr 172356766,nop,nop,sack 2 {214326:230254}{202742:204190}], length 0;Unknown;.;0
11:42:29.701984;mauves.univ-st-etienne.fr.https;BP-Linux8.40684;;;Flags [.], seq 230254:231702, ack 1331, win 253, options [nop,nop,TS val 172356766 ecr 102923495], length 1448;Unknown;.;1448
11:42:29.701986;BP-Linux8.40684;mauves.univ-st-etienne.fr.https;;;Flags [.], ack 199846, win 367, options [nop,nop,TS val 102923496 ecr 172356766,nop,nop,sack 2 {214326:231702}{202742:204190}], length 0;Unknown;.;0
11:42:29.701991;mauves.univ-st-etienne.fr.https;BP-Linux8.40684;;;Flags [.], seq 231702:233150, ack 1331, win 253, options [nop,nop,TS val 172356766 ecr 102923495], length 1448;Unknown;.;1448
11:42:29.701993;BP-Linux8.40684;mauves.univ-st-etienne.fr.https;;;Flags [.], ack 199846, win 367, options [nop,nop,TS val 102923496 ecr 172356766,nop,nop,sack 2 {214326:233150}{202742:204190}], length 0;Unknown;.;0
11:42:29.702003;mauves.univ-st-etienne.fr.https;BP-Linux8.40684;;;Flags [.], seq 233150:234598, ack 1331, win 253, options [nop,nop,TS val 172356766 ecr 102923495], length 1448;Unknown;.;1448
11:42:29.702006;BP-Linux8.40684;mauves.univ-st-etienne.fr.https;;;Flags [.], ack 199846, win 367, options [nop,nop,TS val 102923496 ecr 172356766,nop,nop,sack 2 {214326:234598}{202742:204190}], length 0;Unknown;.;0
11:42:29.702011;mauves.univ-st-etienne.fr.https;BP-Linux8.40684;;;Flags [.], seq 234598:236046, ack 1331, win 253, options [nop,nop,TS val 172356766 ecr 102923495], length 1448;Unknown;.;1448
11:42:29.702012;BP-Linux8.40684;mauves.univ-st-etienne.fr.https;;;Flags [.], ack 199846, win 367, options [nop,nop,TS val 102923496 ecr 172356766,nop,nop,sack 2 {214326:236046}{202742:204190}], length 0;Unknown;.;0
11:42:29.702021;mauves.univ-st-etienne.fr.https;BP-Linux8.40684;;;Flags [.], seq 236046:237494, ack 1331, win 253, options [nop,nop,TS val 172356766 ecr 102923495], length 1448;Unknown;.;1448
11:42:29.702023;BP-Linux8.40684;mauves.univ-st-etienne.fr.https;;;Flags [.], ack 199846, win 367, options [nop,nop,TS val 102923496 ecr 172356766,nop,nop,sack 2 {214326:237494}{202742:204190}], length 0;Unknown;.;0
11:42:29.702028;mauves.univ-st-etienne.fr.https;BP-Linux8.40684;;;Flags [.], seq 237494:238942, ack 1331, win 253, options [nop,nop,TS val 172356766 ecr 102923495], length 1448;Unknown;.;1448
11:42:29.702031;BP-Linux8.40684;mauves.univ-st-etienne.fr.https;;;Flags [.], ack 199846, win 367, options [nop,nop,TS val 102923496 ecr 172356766,nop,nop,sack 2 {214326:238942}{202742:204190}], length 0;Unknown;.;0
11:42:29.702038;mauves.univ-st-etienne.fr.https;BP-Linux8.40684;;;Flags [.], seq 238942:240390, ack 1331, win 253, options [nop,nop,TS val 172356766 ecr 102923495], length 1448;Unknown;.;1448
11:42:29.702040;BP-Linux8.40684;mauves.univ-st-etienne.fr.https;;;Flags [.], ack 199846, win 367, options [nop,nop,TS val 102923496 ecr 172356766,nop,nop,sack 2 {214326:240390}{202742:204190}], length 0;Unknown;.;0
11:42:29.702045;mauves.univ-st-etienne.fr.https;BP-Linux8.40684;;;Flags [.], seq 240390:241838, ack 1331, win 253, options [nop,nop,TS val 172356766 ecr 102923495], length 1448;Unknown;.;1448
11:42:29.702047;BP-Linux8.40684;mauves.univ-st-etienne.fr.https;;;Flags [.], ack 199846, win 367, options [nop,nop,TS val 102923496 ecr 172356766,nop,nop,sack 2 {214326:241838}{202742:204190}], length 0;Unknown;.;0
11:42:29.702051;mauves.univ-st-etienne.fr.https;BP-Linux8.40684;;;Flags [.], seq 241838:243286, ack 1331, win 253, options [nop,nop,TS val 172356766 ecr 102923495], length 1448;Unknown;.;1448
11:42:29.702052;BP-Linux8.40684;mauves.univ-st-etienne.fr.https;;;Flags [.], ack 199846, win 367, options [nop,nop,TS val 102923496 ecr 172356766,nop,nop,sack 2 {214326:243286}{202742:204190}], length 0;Unknown;.;0
11:42:29.702061;mauves.univ-st-etienne.fr.https;BP-Linux8.40684;;;Flags [.], seq 243286:244734, ack 1331, win 253, options [nop,nop,TS val 172356766 ecr 102923495], length 1448;Unknown;.;1448
11:42:29.702062;BP-Linux8.40684;mauves.univ-st-etienne.fr.https;;;Flags [.], ack 199846, win 367, options [nop,nop,TS val 102923496 ecr 172356766,nop,nop,sack 2 {214326:244734}{202742:204190}], length 0;Unknown;.;0
11:42:29.702067;mauves.univ-st-etienne.fr.https;BP-Linux8.40684;;;Flags [.], seq 244734:246182, ack 1331, win 253, options [nop,nop,TS val 172356766 ecr 102923495], length 1448;Unknown;.;1448
11:42:29.702069;BP-Linux8.40684;mauves.univ-st-etienne.fr.https;;;Flags [.], ack 199846, win 367, options [nop,nop,TS val 102923496 ecr 172356766,nop,nop,sack 2 {214326:246182}{202742:204190}], length 0;Unknown;.;0
11:42:29.702077;mauves.univ-st-etienne.fr.https;BP-Linux8.40684;;;Flags [.], seq 199846:201294, ack 1331, win 253, options [nop,nop,TS val 172356766 ecr 102923495], length 1448;Unknown;.;1448
11:42:29.702079;BP-Linux8.40684;mauves.univ-st-etienne.fr.https;;;Flags [.], ack 201294, win 356, options [nop,nop,TS val 102923496 ecr 172356766,nop,nop,sack 2 {214326:246182}{202742:204190}], length 0;Unknown;.;0
11:42:29.704451;mauves.univ-st-etienne.fr.https;BP-Linux8.40684;;;Flags [.], seq 201294:202742, ack 1331, win 253, options [nop,nop,TS val 172356767 ecr 102923496], length 1448;Unknown;.;1448
11:42:29.704457;BP-Linux8.40684;mauves.univ-st-etienne.fr.https;;;Flags [.], ack 204190, win 334, options [nop,nop,TS val 102923496 ecr 172356767,nop,nop,sack 1 {214326:246182}], length 0;Unknown;.;0
11:42:29.704576;mauves.univ-st-etienne.fr.https;BP-Linux8.40684;;;Flags [.], seq 204190:205638, ack 1331, win 253, options [nop,nop,TS val 172356767 ecr 102923496], length 1448;Unknown;.;1448
11:42:29.704580;BP-Linux8.40684;mauves.univ-st-etienne.fr.https;;;Flags [.], ack 205638, win 323, options [nop,nop,TS val 102923496 ecr 172356767,nop,nop,sack 1 {214326:246182}], length 0;Unknown;.;0
11:42:29.705811;mauves.univ-st-etienne.fr.https;BP-Linux8.40684;;;Flags [.], seq 205638:207086, ack 1331, win 253, options [nop,nop,TS val 172356767 ecr 102923496], length 1448;Unknown;.;1448
11:42:29.705817;BP-Linux8.40684;mauves.univ-st-etienne.fr.https;;;Flags [.], ack 207086, win 312, options [nop,nop,TS val 102923497 ecr 172356767,nop,nop,sack 1 {214326:246182}], length 0;Unknown;.;0
11:42:29.705830;mauves.univ-st-etienne.fr.https;BP-Linux8.40684;;;Flags [.], seq 207086:208534, ack 1331, win 253, options [nop,nop,TS val 172356767 ecr 102923496], length 1448;Unknown;.;1448
11:42:29.705832;BP-Linux8.40684;mauves.univ-st-etienne.fr.https;;;Flags [.], ack 208534, win 301, options [nop,nop,TS val 102923497 ecr 172356767,nop,nop,sack 1 {214326:246182}], length 0;Unknown;.;0
11:42:29.705938;mauves.univ-st-etienne.fr.https;BP-Linux8.40684;;;Flags [.], seq 208534:209982, ack 1331, win 253, options [nop,nop,TS val 172356767 ecr 102923496], length 1448;Unknown;.;1448
11:42:29.705945;BP-Linux8.40684;mauves.univ-st-etienne.fr.https;;;Flags [.], ack 209982, win 290, options [nop,nop,TS val 102923497 ecr 172356767,nop,nop,sack 1 {214326:246182}], length 0;Unknown;.;0
11:42:29.705959;mauves.univ-st-etienne.fr.https;BP-Linux8.40684;;;Flags [.], seq 209982:211430, ack 1331, win 253, options [nop,nop,TS val 172356767 ecr 102923496], length 1448;Unknown;.;1448
11:42:29.705962;BP-Linux8.40684;mauves.univ-st-etienne.fr.https;;;Flags [.], ack 211430, win 279, options [nop,nop,TS val 102923497 ecr 172356767,nop,nop,sack 1 {214326:246182}], length 0;Unknown;.;0
11:42:29.705966;mauves.univ-st-etienne.fr.https;BP-Linux8.40684;;;Flags [.], seq 211430:212878, ack 1331, win 253, options [nop,nop,TS val 172356767 ecr 102923496], length 1448;Unknown;.;1448
11:42:29.705968;BP-Linux8.40684;mauves.univ-st-etienne.fr.https;;;Flags [.], ack 212878, win 268, options [nop,nop,TS val 102923497 ecr 172356767,nop,nop,sack 1 {214326:246182}], length 0;Unknown;.;0
11:42:29.705971;mauves.univ-st-etienne.fr.https;BP-Linux8.40684;;;Flags [.], seq 212878:214326, ack 1331, win 253, options [nop,nop,TS val 172356767 ecr 102923496], length 1448;Unknown;.;1448
11:42:29.706524;BP-Linux8.40678;mauves.univ-st-etienne.fr.https;;;Flags [.], ack 416101, win 1061, options [nop,nop,TS val 102923497 ecr 172356760], length 0;Unknown;.;0
11:42:29.724745;BP-Linux8;192.168.115.1;;;ICMP echo request, id 27625, seq 18, length 64;Unknown;;64
11:42:29.724863;192.168.115.1;BP-Linux8;;;ICMP echo reply, id 27625, seq 18, length 64;Unknown;;64
11:42:29.724929;BP-Linux8.ssh;192.168.190.130.50245;;;Flags [P.], seq 2889:2989, ack 160, win 291, options [nop,nop,TS val 102923502 ecr 377976850], length 100;Unknown;P.;100
11:42:29.732728;BP-Linux8.40682;mauves.univ-st-etienne.fr.https;;;Flags [.], ack 285664, win 157, options [nop,nop,TS val 102923504 ecr 172356764], length 0;Unknown;.;0
11:42:29.736524;mauves.univ-st-etienne.fr.https;BP-Linux8.40682;;;Flags [.], seq 285664:287112, ack 1322, win 252, options [nop,nop,TS val 172356775 ecr 102923504], length 1448;Unknown;.;1448
11:42:29.736824;mauves.univ-st-etienne.fr.https;BP-Linux8.40682;;;Flags [.], seq 287112:288560, ack 1322, win 252, options [nop,nop,TS val 172356775 ecr 102923504], length 1448;Unknown;.;1448
11:42:29.736829;mauves.univ-st-etienne.fr.https;BP-Linux8.40682;;;Flags [.], seq 288560:290008, ack 1322, win 252, options [nop,nop,TS val 172356775 ecr 102923504], length 1448;Unknown;.;1448
11:42:29.736834;mauves.univ-st-etienne.fr.https;BP-Linux8.40682;;;Flags [.], seq 290008:291456, ack 1322, win 252, options [nop,nop,TS val 172356775 ecr 102923504], length 1448;Unknown;.;1448
11:42:29.736836;mauves.univ-st-etienne.fr.https;BP-Linux8.40682;;;Flags [.], seq 291456:292904, ack 1322, win 252, options [nop,nop,TS val 172356775 ecr 102923504], length 1448;Unknown;.;1448
11:42:29.736838;mauves.univ-st-etienne.fr.https;BP-Linux8.40682;;;Flags [.], seq 292904:294352, ack 1322, win 252, options [nop,nop,TS val 172356775 ecr 102923504], length 1448;Unknown;.;1448
11:42:29.736843;mauves.univ-st-etienne.fr.https;BP-Linux8.40682;;;Flags [.], seq 294352:295800, ack 1322, win 252, options [nop,nop,TS val 172356775 ecr 102923504], length 1448;Unknown;.;1448
11:42:29.736844;mauves.univ-st-etienne.fr.https;BP-Linux8.40682;;;Flags [.], seq 295800:297248, ack 1322, win 252, options [nop,nop,TS val 172356775 ecr 102923504], length 1448;Unknown;.;1448
11:42:29.736846;mauves.univ-st-etienne.fr.https;BP-Linux8.40682;;;Flags [.], seq 297248:298696, ack 1322, win 252, options [nop,nop,TS val 172356775 ecr 102923504], length 1448;Unknown;.;1448
11:42:29.736848;mauves.univ-st-etienne.fr.https;BP-Linux8.40682;;;Flags [.], seq 298696:300144, ack 1322, win 252, options [nop,nop,TS val 172356775 ecr 102923504], length 1448;Unknown;.;1448
11:42:29.736849;mauves.univ-st-etienne.fr.https;BP-Linux8.40682;;;Flags [.], seq 300144:301592, ack 1322, win 252, options [nop,nop,TS val 172356775 ecr 102923504], length 1448;Unknown;.;1448
11:42:29.736851;mauves.univ-st-etienne.fr.https;BP-Linux8.40682;;;Flags [.], seq 301592:303040, ack 1322, win 252, options [nop,nop,TS val 172356775 ecr 102923504], length 1448;Unknown;.;1448
11:42:29.736852;mauves.univ-st-etienne.fr.https;BP-Linux8.40682;;;Flags [.], seq 303040:304488, ack 1322, win 252, options [nop,nop,TS val 172356775 ecr 102923504], length 1448;Unknown;.;1448
11:42:29.736853;mauves.univ-st-etienne.fr.https;BP-Linux8.40682;;;Flags [.], seq 304488:305760, ack 1322, win 252, options [nop,nop,TS val 172356775 ecr 102923504], length 1272;Unknown;.;1272
11:42:29.740729;BP-Linux8.40680;mauves.univ-st-etienne.fr.https;;;Flags [.], ack 255008, win 164, options [nop,nop,TS val 102923506 ecr 172356766], length 0;Unknown;.;0
11:42:29.744520;mauves.univ-st-etienne.fr.https;BP-Linux8.40680;;;Flags [.], seq 255008:256456, ack 1705, win 261, options [nop,nop,TS val 172356777 ecr 102923506], length 1448;Unknown;.;1448
11:42:29.744729;BP-Linux8.40684;mauves.univ-st-etienne.fr.https;;;Flags [.], ack 246182, win 150, options [nop,nop,TS val 102923507 ecr 172356767], length 0;Unknown;.;0
11:42:29.744812;mauves.univ-st-etienne.fr.https;BP-Linux8.40680;;;Flags [.], seq 256456:257904, ack 1705, win 261, options [nop,nop,TS val 172356777 ecr 102923506], length 1448;Unknown;.;1448
11:42:29.744817;mauves.univ-st-etienne.fr.https;BP-Linux8.40680;;;Flags [.], seq 257904:259352, ack 1705, win 261, options [nop,nop,TS val 172356777 ecr 102923506], length 1448;Unknown;.;1448
11:42:29.744819;mauves.univ-st-etienne.fr.https;BP-Linux8.40680;;;Flags [.], seq 259352:260800, ack 1705, win 261, options [nop,nop,TS val 172356777 ecr 102923506], length 1448;Unknown;.;1448
11:42:29.744820;mauves.univ-st-etienne.fr.https;BP-Linux8.40680;;;Flags [.], seq 260800:262248, ack 1705, win 261, options [nop,nop,TS val 172356777 ecr 102923506], length 1448;Unknown;.;1448
11:42:29.744822;mauves.univ-st-etienne.fr.https;BP-Linux8.40680;;;Flags [.], seq 262248:263696, ack 1705, win 261, options [nop,nop,TS val 172356777 ecr 102923506], length 1448;Unknown;.;1448
11:42:29.744823;mauves.univ-st-etienne.fr.https;BP-Linux8.40680;;;Flags [.], seq 263696:265144, ack 1705, win 261, options [nop,nop,TS val 172356777 ecr 102923506], length 1448;Unknown;.;1448
11:42:29.744825;mauves.univ-st-etienne.fr.https;BP-Linux8.40680;;;Flags [.], seq 265144:266592, ack 1705, win 261, options [nop,nop,TS val 172356777 ecr 102923506], length 1448;Unknown;.;1448
11:42:29.744826;mauves.univ-st-etienne.fr.https;BP-Linux8.40680;;;Flags [.], seq 266592:268040, ack 1705, win 261, options [nop,nop,TS val 172356777 ecr 102923506], length 1448;Unknown;.;1448
11:42:29.744828;mauves.univ-st-etienne.fr.https;BP-Linux8.40680;;;Flags [.], seq 268040:269488, ack 1705, win 261, options [nop,nop,TS val 172356777 ecr 102923506], length 1448;Unknown;.;1448
11:42:29.744829;mauves.univ-st-etienne.fr.https;BP-Linux8.40680;;;Flags [.], seq 269488:270936, ack 1705, win 261, options [nop,nop,TS val 172356777 ecr 102923506], length 1448;Unknown;.;1448
11:42:29.744830;mauves.univ-st-etienne.fr.https;BP-Linux8.40680;;;Flags [.], seq 270936:272384, ack 1705, win 261, options [nop,nop,TS val 172356777 ecr 102923506], length 1448;Unknown;.;1448
11:42:29.744833;mauves.univ-st-etienne.fr.https;BP-Linux8.40680;;;Flags [.], seq 272384:273832, ack 1705, win 261, options [nop,nop,TS val 172356777 ecr 102923506], length 1448;Unknown;.;1448
11:42:29.744834;mauves.univ-st-etienne.fr.https;BP-Linux8.40680;;;Flags [.], seq 273832:275280, ack 1705, win 261, options [nop,nop,TS val 172356777 ecr 102923506], length 1448;Unknown;.;1448
11:42:29.745253;192.168.190.130.50245;BP-Linux8.ssh;;;Flags [.], ack 2989, win 2046, options [nop,nop,TS val 377977816 ecr 102923502], length 0;SSH;.;0
11:42:29.748728;mauves.univ-st-etienne.fr.https;BP-Linux8.40684;;;Flags [.], seq 246182:247630, ack 1331, win 253, options [nop,nop,TS val 172356778 ecr 102923507], length 1448;Unknown;.;1448
11:42:29.748987;mauves.univ-st-etienne.fr.https;BP-Linux8.40684;;;Flags [.], seq 247630:249078, ack 1331, win 253, options [nop,nop,TS val 172356778 ecr 102923507], length 1448;Unknown;.;1448
11:42:29.748990;mauves.univ-st-etienne.fr.https;BP-Linux8.40684;;;Flags [.], seq 249078:250526, ack 1331, win 253, options [nop,nop,TS val 172356778 ecr 102923507], length 1448;Unknown;.;1448
11:42:29.748993;mauves.univ-st-etienne.fr.https;BP-Linux8.40684;;;Flags [.], seq 250526:251974, ack 1331, win 253, options [nop,nop,TS val 172356778 ecr 102923507], length 1448;Unknown;.;1448
11:42:29.748994;mauves.univ-st-etienne.fr.https;BP-Linux8.40684;;;Flags [.], seq 251974:253422, ack 1331, win 253, options [nop,nop,TS val 172356778 ecr 102923507], length 1448;Unknown;.;1448
11:42:29.748996;mauves.univ-st-etienne.fr.https;BP-Linux8.40684;;;Flags [.], seq 253422:254870, ack 1331, win 253, options [nop,nop,TS val 172356778 ecr 102923507], length 1448;Unknown;.;1448
11:42:29.748997;mauves.univ-st-etienne.fr.https;BP-Linux8.40684;;;Flags [.], seq 254870:256318, ack 1331, win 253, options [nop,nop,TS val 172356778 ecr 102923507], length 1448;Unknown;.;1448
11:42:29.748998;mauves.univ-st-etienne.fr.https;BP-Linux8.40684;;;Flags [.], seq 256318:257766, ack 1331, win 253, options [nop,nop,TS val 172356778 ecr 102923507], length 1448;Unknown;.;1448
11:42:29.749000;mauves.univ-st-etienne.fr.https;BP-Linux8.40684;;;Flags [.], seq 257766:259214, ack 1331, win 253, options [nop,nop,TS val 172356778 ecr 102923507], length 1448;Unknown;.;1448
11:42:29.749001;mauves.univ-st-etienne.fr.https;BP-Linux8.40684;;;Flags [.], seq 259214:260662, ack 1331, win 253, options [nop,nop,TS val 172356778 ecr 102923507], length 1448;Unknown;.;1448
11:42:29.749003;mauves.univ-st-etienne.fr.https;BP-Linux8.40684;;;Flags [.], seq 260662:262110, ack 1331, win 253, options [nop,nop,TS val 172356778 ecr 102923507], length 1448;Unknown;.;1448
11:42:29.749004;mauves.univ-st-etienne.fr.https;BP-Linux8.40684;;;Flags [.], seq 262110:263558, ack 1331, win 253, options [nop,nop,TS val 172356778 ecr 102923507], length 1448;Unknown;.;1448
11:42:29.749006;mauves.univ-st-etienne.fr.https;BP-Linux8.40684;;;Flags [.], seq 263558:265006, ack 1331, win 253, options [nop,nop,TS val 172356778 ecr 102923507], length 1448;Unknown;.;1448
11:42:29.749007;mauves.univ-st-etienne.fr.https;BP-Linux8.40684;;;Flags [.], seq 265006:265382, ack 1331, win 253, options [nop,nop,TS val 172356778 ecr 102923507], length 376;Unknown;.;376
11:42:29.758701;BP-Linux8.40680;mauves.univ-st-etienne.fr.https;;;Flags [.], ack 275280, win 6, options [nop,nop,TS val 102923510 ecr 172356777], length 0;Unknown;.;0
11:42:29.759677;BP-Linux8.40680;mauves.univ-st-etienne.fr.https;;;Flags [.], ack 275280, win 193, options [nop,nop,TS val 102923510 ecr 172356777], length 0;Unknown;.;0
11:42:29.763478;mauves.univ-st-etienne.fr.https;BP-Linux8.40680;;;Flags [.], seq 275280:276456, ack 1705, win 261, options [nop,nop,TS val 172356782 ecr 102923510], length 1176;Unknown;.;1176
11:42:29.763484;mauves.univ-st-etienne.fr.https;BP-Linux8.40680;;;Flags [.], seq 276456:277904, ack 1705, win 261, options [nop,nop,TS val 172356782 ecr 102923510], length 1448;Unknown;.;1448
11:42:29.763768;mauves.univ-st-etienne.fr.https;BP-Linux8.40680;;;Flags [.], seq 277904:279352, ack 1705, win 261, options [nop,nop,TS val 172356782 ecr 102923510], length 1448;Unknown;.;1448
11:42:29.763773;mauves.univ-st-etienne.fr.https;BP-Linux8.40680;;;Flags [.], seq 279352:280800, ack 1705, win 261, options [nop,nop,TS val 172356782 ecr 102923510], length 1448;Unknown;.;1448
11:42:29.763774;mauves.univ-st-etienne.fr.https;BP-Linux8.40680;;;Flags [.], seq 280800:282248, ack 1705, win 261, options [nop,nop,TS val 172356782 ecr 102923510], length 1448;Unknown;.;1448
11:42:29.763776;mauves.univ-st-etienne.fr.https;BP-Linux8.40680;;;Flags [.], seq 282248:283696, ack 1705, win 261, options [nop,nop,TS val 172356782 ecr 102923510], length 1448;Unknown;.;1448
11:42:29.763777;mauves.univ-st-etienne.fr.https;BP-Linux8.40680;;;Flags [.], seq 283696:285144, ack 1705, win 261, options [nop,nop,TS val 172356782 ecr 102923510], length 1448;Unknown;.;1448
11:42:29.763778;mauves.univ-st-etienne.fr.https;BP-Linux8.40680;;;Flags [.], seq 285144:286592, ack 1705, win 261, options [nop,nop,TS val 172356782 ecr 102923510], length 1448;Unknown;.;1448
11:42:29.763780;mauves.univ-st-etienne.fr.https;BP-Linux8.40680;;;Flags [.], seq 286592:288040, ack 1705, win 261, options [nop,nop,TS val 172356782 ecr 102923510], length 1448;Unknown;.;1448
11:42:29.763781;mauves.univ-st-etienne.fr.https;BP-Linux8.40680;;;Flags [.], seq 288040:289488, ack 1705, win 261, options [nop,nop,TS val 172356782 ecr 102923510], length 1448;Unknown;.;1448
11:42:29.763783;mauves.univ-st-etienne.fr.https;BP-Linux8.40680;;;Flags [.], seq 289488:290936, ack 1705, win 261, options [nop,nop,TS val 172356782 ecr 102923510], length 1448;Unknown;.;1448
11:42:29.763784;mauves.univ-st-etienne.fr.https;BP-Linux8.40680;;;Flags [.], seq 290936:292384, ack 1705, win 261, options [nop,nop,TS val 172356782 ecr 102923510], length 1448;Unknown;.;1448
11:42:29.763785;mauves.univ-st-etienne.fr.https;BP-Linux8.40680;;;Flags [.], seq 292384:293832, ack 1705, win 261, options [nop,nop,TS val 172356782 ecr 102923510], length 1448;Unknown;.;1448
11:42:29.763786;mauves.univ-st-etienne.fr.https;BP-Linux8.40680;;;Flags [.], seq 293832:295280, ack 1705, win 261, options [nop,nop,TS val 172356782 ecr 102923510], length 1448;Unknown;.;1448
11:42:29.763788;mauves.univ-st-etienne.fr.https;BP-Linux8.40680;;;Flags [.], seq 295280:296728, ack 1705, win 261, options [nop,nop,TS val 172356782 ecr 102923510], length 1448;Unknown;.;1448
11:42:29.763789;mauves.univ-st-etienne.fr.https;BP-Linux8.40680;;;Flags [.], seq 296728:298176, ack 1705, win 261, options [nop,nop,TS val 172356782 ecr 102923510], length 1448;Unknown;.;1448
11:42:29.763791;mauves.univ-st-etienne.fr.https;BP-Linux8.40680;;;Flags [.], seq 298176:299624, ack 1705, win 261, options [nop,nop,TS val 172356782 ecr 102923510], length 1448;Unknown;.;1448
11:42:29.763792;mauves.univ-st-etienne.fr.https;BP-Linux8.40680;;;Flags [.], seq 299624:299984, ack 1705, win 261, options [nop,nop,TS val 172356782 ecr 102923510], length 360;Unknown;.;360
11:42:29.770237;BP-Linux8.40680;mauves.univ-st-etienne.fr.https;;;Flags [.], ack 299984, win 637, options [nop,nop,TS val 102923513 ecr 172356782], length 0;Unknown;.;0
11:42:29.772729;BP-Linux8.40682;mauves.univ-st-etienne.fr.https;;;Flags [.], ack 305760, win 0, options [nop,nop,TS val 102923514 ecr 172356775], length 0;Unknown;.;0
11:42:29.774041;mauves.univ-st-etienne.fr.https;BP-Linux8.40680;;;Flags [.], seq 299984:301432, ack 1705, win 261, options [nop,nop,TS val 172356784 ecr 102923513], length 1448;Unknown;.;1448
